Date,DJIA
2022-12-11,33828.846666666665
2022-12-12,34005.04
2022-12-13,34108.64
2022-12-14,33966.35
2022-12-15,33202.22
2022-12-16,32920.46
2022-12-17,32866.153333333335
2022-12-18,32811.846666666665
2022-12-19,32757.54
2022-12-20,32849.74
2022-12-21,33376.48
2022-12-22,33027.49
2022-12-23,33203.93
2022-12-24,33210.2
2022-12-25,33216.47
2022-12-26,33222.74
2022-12-27,33241.56
2022-12-28,32875.71
2022-12-29,33220.8
2022-12-30,33147.25
2022-12-31,33145.43666666667
2023-01-01,33143.62333333333
2023-01-02,33141.81
2023-01-03,33136.37
2023-01-04,33269.77
2023-01-05,32930.08
2023-01-06,33630.61
2023-01-07,33592.956666666665
2023-01-08,33555.30333333334
2023-01-09,33517.65
2023-01-10,33704.1
2023-01-11,33973.01
2023-01-12,34189.97
2023-01-13,34302.61
2023-01-14,34237.316666666666
2023-01-15,34172.02333333334
2023-01-16,34106.73
2023-01-17,33910.85
2023-01-18,33296.96
2023-01-19,33044.56
2023-01-20,33375.49
2023-01-21,33460.18
2023-01-22,33544.869999999995
2023-01-23,33629.56
2023-01-24,33733.96
2023-01-25,33743.84
2023-01-26,33949.41
2023-01-27,33978.08
2023-01-28,33891.083333333336
2023-01-29,33804.08666666666
2023-01-30,33717.09
2023-01-31,34086.04
2023-02-01,34092.96
2023-02-02,34053.94
2023-02-03,33926.01
2023-02-04,33914.346666666665
2023-02-05,33902.683333333334
2023-02-06,33891.02
2023-02-07,34156.69
2023-02-08,33949.01
2023-02-09,33699.88
2023-02-10,33869.27
2023-02-11,33994.823333333334
2023-02-12,34120.37666666666
2023-02-13,34245.93
2023-02-14,34089.27
2023-02-15,34128.05
2023-02-16,33696.85
2023-02-17,33826.69
2023-02-18,33710.50666666667
2023-02-19,33594.323333333334
2023-02-20,33478.14
2023-02-21,33129.59
2023-02-22,33045.09
2023-02-23,33153.91
2023-02-24,32816.92
2023-02-25,32840.97666666666
2023-02-26,32865.03333333333
2023-02-27,32889.09
2023-02-28,32656.7
2023-03-01,32661.84
2023-03-02,33003.57
2023-03-03,33390.97
2023-03-04,33404.46
2023-03-05,33417.950000000004
2023-03-06,33431.44
2023-03-07,32856.46
2023-03-08,32798.4
2023-03-09,32254.86
2023-03-10,31909.64
2023-03-11,31879.47333333333
2023-03-12,31849.306666666667
2023-03-13,31819.14
2023-03-14,32155.4
2023-03-15,31874.57
2023-03-16,32246.55
2023-03-17,31861.98
2023-03-18,31989.513333333332
2023-03-19,32117.04666666667
2023-03-20,32244.58
2023-03-21,32560.6
2023-03-22,32030.11
2023-03-23,32105.25
2023-03-24,32237.53
2023-03-25,32302.38
2023-03-26,32367.23
2023-03-27,32432.08
2023-03-28,32394.25
2023-03-29,32717.6
2023-03-30,32859.03
2023-03-31,33274.15
2023-04-01,33383.15
2023-04-02,33492.15
2023-04-03,33601.15
2023-04-04,33402.38
2023-04-05,33482.72
2023-04-06,33485.29
2023-04-07,33535.9
2023-04-08,33552.77333333333
2023-04-09,33569.64666666667
2023-04-10,33586.52
2023-04-11,33684.79
2023-04-12,33646.5
2023-04-13,34029.69
2023-04-14,33886.47
2023-04-15,33920.04
2023-04-16,33953.61
2023-04-17,33987.18
2023-04-18,33976.63
2023-04-19,33897.01
2023-04-20,33786.62
2023-04-21,33808.96
2023-04-22,33831.10666666667
2023-04-23,33853.253333333334
2023-04-24,33875.4
2023-04-25,33530.83
2023-04-26,33301.87
2023-04-27,33826.16
2023-04-28,34098.16
2023-04-29,34082.67333333333
2023-04-30,34067.18666666667
2023-05-01,34051.7
2023-05-02,33684.53
2023-05-03,33414.24
2023-05-04,33127.74
2023-05-05,33674.38
2023-05-06,33655.816666666666
2023-05-07,33637.253333333334
2023-05-08,33618.69
2023-05-09,33561.81
2023-05-10,33531.33
2023-05-11,33309.51
2023-05-12,33300.62
2023-05-13,33316.613333333335
2023-05-14,33332.60666666667
2023-05-15,33348.6
2023-05-16,33012.14
2023-05-17,33420.77
2023-05-18,33535.91
2023-05-19,33426.63
2023-05-20,33379.94666666666
2023-05-21,33333.263333333336
2023-05-22,33286.58
2023-05-23,33055.51
2023-05-24,32799.92
2023-05-25,32764.65
2023-05-26,33093.34
2023-05-27,33084.91333333333
2023-05-28,33076.486666666664
2023-05-29,33068.06
2023-05-30,33042.78
2023-05-31,32908.27
2023-06-01,33061.57
2023-06-02,33762.76
2023-06-03,33696.12666666667
2023-06-04,33629.49333333333
2023-06-05,33562.86
2023-06-06,33573.28
2023-06-07,33665.02
2023-06-08,33833.61
2023-06-09,33876.78
2023-06-10,33939.96333333333
2023-06-11,34003.14666666667
2023-06-12,34066.33
2023-06-13,34212.12
2023-06-14,33979.33
2023-06-15,34408.06
2023-06-16,34299.12
2023-06-17,34258.246666666666
2023-06-18,34217.37333333334
2023-06-19,34176.5
2023-06-20,34053.87
2023-06-21,33951.52
2023-06-22,33946.71
2023-06-23,33727.43
2023-06-24,33723.19
2023-06-25,33718.95
2023-06-26,33714.71
2023-06-27,33926.74
2023-06-28,33852.66
2023-06-29,34122.42
2023-06-30,34407.6
2023-07-01,34411.223333333335
2023-07-02,34414.846666666665
2023-07-03,34418.47
2023-07-04,34353.56
2023-07-05,34288.64
2023-07-06,33922.26
2023-07-07,33734.88
2023-07-08,33804.72
2023-07-09,33874.56
2023-07-10,33944.4
2023-07-11,34261.42
2023-07-12,34347.43
2023-07-13,34395.14
2023-07-14,34509.03
2023-07-15,34534.47
2023-07-16,34559.909999999996
2023-07-17,34585.35
2023-07-18,34951.93
2023-07-19,35061.21
2023-07-20,35225.18
2023-07-21,35227.69
2023-07-22,35288.87333333334
2023-07-23,35350.056666666664
2023-07-24,35411.24
2023-07-25,35438.07
2023-07-26,35520.12
2023-07-27,35282.72
2023-07-28,35459.29
2023-07-29,35492.70333333333
2023-07-30,35526.11666666667
2023-07-31,35559.53
2023-08-01,35630.68
2023-08-02,35282.52
2023-08-03,35215.89
2023-08-04,35065.62
2023-08-05,35201.456666666665
2023-08-06,35337.293333333335
2023-08-07,35473.13
2023-08-08,35314.49
2023-08-09,35123.36
2023-08-10,35176.15
2023-08-11,35281.4
2023-08-12,35290.14333333333
2023-08-13,35298.886666666665
2023-08-14,35307.63
2023-08-15,34946.39
2023-08-16,34765.74
2023-08-17,34474.83
2023-08-18,34500.66
2023-08-19,34488.33666666667
2023-08-20,34476.013333333336
2023-08-21,34463.69
2023-08-22,34288.83
2023-08-23,34472.98
2023-08-24,34099.42
2023-08-25,34346.9
2023-08-26,34417.926666666666
2023-08-27,34488.95333333334
2023-08-28,34559.98
2023-08-29,34852.67
2023-08-30,34890.24
2023-08-31,34721.91
2023-09-01,34837.71
2023-09-02,34805.08666666666
2023-09-03,34772.46333333333
2023-09-04,34739.84
2023-09-05,34641.97
2023-09-06,34443.19
2023-09-07,34500.73
2023-09-08,34576.59
2023-09-09,34605.63333333333
2023-09-10,34634.676666666666
2023-09-11,34663.72
2023-09-12,34645.99
2023-09-13,34575.53
2023-09-14,34907.11
2023-09-15,34618.24
2023-09-16,34620.26
2023-09-17,34622.28
2023-09-18,34624.3
2023-09-19,34517.73
2023-09-20,34440.88
2023-09-21,34070.42
2023-09-22,33963.84
2023-09-23,33978.18666666666
2023-09-24,33992.53333333333
2023-09-25,34006.88
2023-09-26,33618.88
2023-09-27,33550.27
2023-09-28,33666.34
2023-09-29,33507.5
2023-09-30,33482.78333333333
2023-10-01,33458.066666666666
2023-10-02,33433.35
2023-10-03,33002.38
2023-10-04,33129.55
2023-10-05,33119.57
2023-10-06,33407.58
2023-10-07,33473.270000000004
2023-10-08,33538.96
2023-10-09,33604.65
2023-10-10,33739.3
2023-10-11,33804.87
2023-10-12,33631.14
2023-10-13,33670.29
2023-10-14,33775.04
2023-10-15,33879.79
2023-10-16,33984.54
2023-10-17,33997.65
2023-10-18,33665.08
2023-10-19,33414.17
2023-10-20,33127.28
2023-10-21,33063.65666666667
2023-10-22,33000.03333333333
2023-10-23,32936.41
2023-10-24,33141.38
2023-10-25,33035.93
2023-10-26,32784.3
2023-10-27,32417.59
2023-10-28,32588.046666666665
2023-10-29,32758.503333333334
2023-10-30,32928.96
2023-10-31,33052.87
2023-11-01,33274.58
2023-11-02,33839.08
2023-11-03,34061.32
2023-11-04,34072.833333333336
2023-11-05,34084.346666666665
2023-11-06,34095.86
2023-11-07,34152.6
2023-11-08,34112.27
